-1.000000000000000000e+00,-2.500000000000000000e+00,1.100000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,1.250000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,1.400000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,1.550000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,1.700000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,1.850000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,2.000000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,2.150000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,2.300000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,2.450000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,2.600000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,2.750000000000000000e+01
-1.000000000000000000e+00,-2.500000000000000000e+00,2.900000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.300000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.150000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,-8.500000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-5.500000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-2.500000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e-01
-1.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,3.500000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,6.500000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,9.500000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.250000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.400000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.550000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.700000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,1.850000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,2.150000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,2.300000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,2.450000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,2.600000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,2.750000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,2.900000000000000000e+01
-1.000000000000000000e+00,-1.000000000000000000e+00,3.050000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,-1.150000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,-1.000000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,-8.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,-7.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,-5.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,-4.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,-2.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,-1.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01
-1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,3.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,6.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,8.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,9.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e-01,1.100000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,1.250000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,1.400000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,1.550000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,1.700000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,1.850000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,2.150000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,2.300000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,2.450000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,2.600000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,2.750000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e-01,2.900000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,-8.500000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,-7.000000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,-5.500000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,-2.500000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01
-1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,6.500000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+00
-1.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,1.250000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,1.550000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,1.850000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,2.150000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,2.450000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01
-1.000000000000000000e+00,2.000000000000000000e+00,2.750000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,-8.500000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,-7.000000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,-5.500000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,-4.000000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,-2.500000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,5.000000000000000000e-01
-1.000000000000000000e+00,3.500000000000000000e+00,2.000000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,3.500000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,5.000000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,6.500000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,8.000000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,9.500000000000000000e+00
-1.000000000000000000e+00,3.500000000000000000e+00,1.100000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,1.250000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,1.400000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,1.550000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,1.700000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,1.850000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,2.000000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,2.150000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,2.300000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,2.450000000000000000e+01
-1.000000000000000000e+00,3.500000000000000000e+00,2.600000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,-7.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,-5.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,-4.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01
-1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,3.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,6.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,9.500000000000000000e+00
-1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,1.250000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,1.400000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,1.700000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,1.850000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,2.150000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,2.300000000000000000e+01
-1.000000000000000000e+00,5.000000000000000000e+00,2.450000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,-5.500000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,-4.000000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,-2.500000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e-01
-1.000000000000000000e+00,6.500000000000000000e+00,2.000000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,3.500000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,6.500000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,8.000000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,9.500000000000000000e+00
-1.000000000000000000e+00,6.500000000000000000e+00,1.100000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,1.250000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,1.400000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,1.550000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,1.700000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,1.850000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,2.000000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,2.150000000000000000e+01
-1.000000000000000000e+00,6.500000000000000000e+00,2.300000000000000000e+01
-1.000000000000000000e+00,8.000000000000000000e+00,-4.000000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,-2.500000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e-01
-1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,3.500000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,6.500000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,9.500000000000000000e+00
-1.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01
-1.000000000000000000e+00,8.000000000000000000e+00,1.250000000000000000e+01
-1.000000000000000000e+00,8.000000000000000000e+00,1.400000000000000000e+01
-1.000000000000000000e+00,8.000000000000000000e+00,1.550000000000000000e+01
-1.000000000000000000e+00,8.000000000000000000e+00,1.700000000000000000e+01
-1.000000000000000000e+00,8.000000000000000000e+00,1.850000000000000000e+01
-1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01
-1.000000000000000000e+00,8.000000000000000000e+00,2.150000000000000000e+01
-1.000000000000000000e+00,9.500000000000000000e+00,-2.500000000000000000e+00
-1.000000000000000000e+00,9.500000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,9.500000000000000000e+00,5.000000000000000000e-01
-1.000000000000000000e+00,9.500000000000000000e+00,2.000000000000000000e+00
-1.000000000000000000e+00,9.500000000000000000e+00,3.500000000000000000e+00
-1.000000000000000000e+00,9.500000000000000000e+00,5.000000000000000000e+00
-1.000000000000000000e+00,9.500000000000000000e+00,6.500000000000000000e+00
-1.000000000000000000e+00,9.500000000000000000e+00,8.000000000000000000e+00
-1.000000000000000000e+00,9.500000000000000000e+00,9.500000000000000000e+00
-1.000000000000000000e+00,9.500000000000000000e+00,1.100000000000000000e+01
-1.000000000000000000e+00,9.500000000000000000e+00,1.250000000000000000e+01
-1.000000000000000000e+00,9.500000000000000000e+00,1.400000000000000000e+01
-1.000000000000000000e+00,9.500000000000000000e+00,1.550000000000000000e+01
-1.000000000000000000e+00,9.500000000000000000e+00,1.700000000000000000e+01
-1.000000000000000000e+00,9.500000000000000000e+00,1.850000000000000000e+01
-1.000000000000000000e+00,9.500000000000000000e+00,2.000000000000000000e+01
-1.000000000000000000e+00,1.100000000000000000e+01,-1.000000000000000000e+00
-1.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e-01
-1.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+00
-1.000000000000000000e+00,1.100000000000000000e+01,3.500000000000000000e+00
-1.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00
-1.000000000000000000e+00,1.100000000000000000e+01,6.500000000000000000e+00
-1.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+00
-1.000000000000000000e+00,1.100000000000000000e+01,9.500000000000000000e+00
-1.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01
-1.000000000000000000e+00,1.100000000000000000e+01,1.250000000000000000e+01
-1.000000000000000000e+00,1.100000000000000000e+01,1.400000000000000000e+01
-1.000000000000000000e+00,1.100000000000000000e+01,1.550000000000000000e+01
-1.000000000000000000e+00,1.100000000000000000e+01,1.700000000000000000e+01
-1.000000000000000000e+00,1.100000000000000000e+01,1.850000000000000000e+01
5.000000000000000000e-01,-1.450000000000000000e+01,8.000000000000000000e+00
5.000000000000000000e-01,-1.300000000000000000e+01,5.000000000000000000e-01
5.000000000000000000e-01,-1.300000000000000000e+01,2.000000000000000000e+00
5.000000000000000000e-01,-1.300000000000000000e+01,3.500000000000000000e+00
5.000000000000000000e-01,-1.300000000000000000e+01,5.000000000000000000e+00
5.000000000000000000e-01,-1.300000000000000000e+01,6.500000000000000000e+00
5.000000000000000000e-01,-1.300000000000000000e+01,8.000000000000000000e+00
5.000000000000000000e-01,-1.300000000000000000e+01,9.500000000000000000e+00
5.000000000000000000e-01,-1.300000000000000000e+01,1.100000000000000000e+01
5.000000000000000000e-01,-1.300000000000000000e+01,1.250000000000000000e+01
5.000000000000000000e-01,-1.300000000000000000e+01,1.400000000000000000e+01
5.000000000000000000e-01,-1.300000000000000000e+01,1.550000000000000000e+01
5.000000000000000000e-01,-1.300000000000000000e+01,1.700000000000000000e+01
5.000000000000000000e-01,-1.150000000000000000e+01,-1.000000000000000000e+00
5.000000000000000000e-01,-1.150000000000000000e+01,5.000000000000000000e-01
5.000000000000000000e-01,-1.150000000000000000e+01,2.000000000000000000e+00
5.000000000000000000e-01,-1.150000000000000000e+01,3.500000000000000000e+00
5.000000000000000000e-01,-1.150000000000000000e+01,5.000000000000000000e+00
5.000000000000000000e-01,-1.150000000000000000e+01,6.500000000000000000e+00
5.000000000000000000e-01,-1.150000000000000000e+01,8.000000000000000000e+00
5.000000000000000000e-01,-1.150000000000000000e+01,9.500000000000000000e+00
5.000000000000000000e-01,-1.150000000000000000e+01,1.100000000000000000e+01
5.000000000000000000e-01,-1.150000000000000000e+01,1.250000000000000000e+01
5.000000000000000000e-01,-1.150000000000000000e+01,1.400000000000000000e+01
5.000000000000000000e-01,-1.150000000000000000e+01,1.550000000000000000e+01
5.000000000000000000e-01,-1.150000000000000000e+01,1.700000000000000000e+01
5.000000000000000000e-01,-1.150000000000000000e+01,1.850000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+01,-2.500000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+01,-1.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+01,5.000000000000000000e-01
5.000000000000000000e-01,-1.000000000000000000e+01,2.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+01,3.500000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+01,5.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+01,6.500000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+01,8.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+01,9.500000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+01,1.100000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+01,1.250000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+01,1.400000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+01,1.550000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+01,1.700000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+01,1.850000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+01,2.000000000000000000e+01
5.000000000000000000e-01,-8.500000000000000000e+00,-4.000000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,-2.500000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,5.000000000000000000e-01
5.000000000000000000e-01,-8.500000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,3.500000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,6.500000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,8.000000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,9.500000000000000000e+00
5.000000000000000000e-01,-8.500000000000000000e+00,1.100000000000000000e+01
5.000000000000000000e-01,-8.500000000000000000e+00,1.250000000000000000e+01
5.000000000000000000e-01,-8.500000000000000000e+00,1.400000000000000000e+01
5.000000000000000000e-01,-8.500000000000000000e+00,1.550000000000000000e+01
5.000000000000000000e-01,-8.500000000000000000e+00,1.700000000000000000e+01
5.000000000000000000e-01,-8.500000000000000000e+00,1.850000000000000000e+01
5.000000000000000000e-01,-8.500000000000000000e+00,2.000000000000000000e+01
5.000000000000000000e-01,-8.500000000000000000e+00,2.150000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,-5.500000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,-4.000000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,-2.500000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,5.000000000000000000e-01
5.000000000000000000e-01,-7.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,3.500000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,6.500000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,8.000000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,9.500000000000000000e+00
5.000000000000000000e-01,-7.000000000000000000e+00,1.100000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,1.250000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,1.400000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,1.550000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,1.700000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,1.850000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,2.000000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,2.150000000000000000e+01
5.000000000000000000e-01,-7.000000000000000000e+00,2.300000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,-7.000000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,-5.500000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,-4.000000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,-2.500000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,5.000000000000000000e-01
5.000000000000000000e-01,-5.500000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,3.500000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,6.500000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,8.000000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,9.500000000000000000e+00
5.000000000000000000e-01,-5.500000000000000000e+00,1.100000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,1.250000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,1.400000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,1.550000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,1.700000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,1.850000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,2.000000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,2.150000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,2.300000000000000000e+01
5.000000000000000000e-01,-5.500000000000000000e+00,2.450000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,-8.500000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,-7.000000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,-5.500000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,-4.000000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,-2.500000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,5.000000000000000000e-01
5.000000000000000000e-01,-4.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,3.500000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,6.500000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,8.000000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,9.500000000000000000e+00
5.000000000000000000e-01,-4.000000000000000000e+00,1.100000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,1.250000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,1.400000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,1.550000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,1.700000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,1.850000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,2.000000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,2.150000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,2.300000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,2.450000000000000000e+01
5.000000000000000000e-01,-4.000000000000000000e+00,2.600000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,-1.000000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,-8.500000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,-7.000000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,-5.500000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,-4.000000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,-2.500000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,5.000000000000000000e-01
5.000000000000000000e-01,-2.500000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,3.500000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,6.500000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,8.000000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,9.500000000000000000e+00
5.000000000000000000e-01,-2.500000000000000000e+00,1.100000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,1.250000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,1.400000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,1.550000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,1.700000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,1.850000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,2.000000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,2.150000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,2.300000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,2.450000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,2.600000000000000000e+01
5.000000000000000000e-01,-2.500000000000000000e+00,2.750000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+00,-1.150000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+00,-1.000000000000000000e+01
5.000000000000000000e-01,-1.000000000000000000e+00,-8.500000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+00,-7.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+00,-5.500000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+00,-4.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+00,-2.500000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+00,5.000000000000000000e-01
5.000000000000000000e-01,-1.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e-01,-1.000000000000000000e+00,3.500000000000000000e+00
